presc_id,drug_brand_name,total_claims,total_drug_cost
608,Curedol414,19,3388.7
665,Apexfer332,181,16791.89
103,Neocin763,42,4908.25
808,Medizym361,176,23193.54
924,Swasthvirin29,48,6373.8
94,Apexcillin857,115,9998.87
22,Ashafer961,115,15614.59
424,Zentril751,37,3434.47
423,Swasthdol290,87,4590.65
822,Curevir658,122,10261.74
257,Neolax953,56,10358.31
1033,Lifecillin235,122,15634.63
62,Biovex293,68,8690.73
806,Ashavir50,152,20146.17
686,Apexstat532,200,15606.8
13,Swasthcillin797,89,15728.46
297,Arotril170,122,6005.31
172,Neocin966,84,10715.53
528,Healmox733,199,2225.39
659,Sanicillin530,106,11353.36
1025,Wellvex571,153,28521.68
695,Medimox662,89,5357.41
158,Arozym597,151,19728.95
1080,Wellfer109,67,2427.09
431,Welltril1,104,14885.86
423,Apexprofen837,47,955.25
302,Carecillin430,124,4145.39
952,Heallax722,95,13302.54
248,Neovir230,126,3618.97
604,Carevex448,41,5543.09
234,Vitazym137,74,4807.54
1182,Healvirin261,142,7793.7
213,Zenvir446,109,18837.09
1198,Ashavirin777,46,2451.32
847,Medivex259,146,21252.93
546,Healdol471,48,6539.47
159,Neomox211,16,1310.37
147,Apexstat532,116,13292.29
40,Biofer458,56,8444.77
398,Healfer23,115,18722.02
702,Welltril714,176,1929.37
1195,Apexstat23,51,2592.82
940,Sanicillin705,47,2692.42
1183,Ashastat332,58,11563.56
903,Sanimox719,41,5443.81
888,Welllax405,62,10286.4
456,Apexmox621,145,2390.98
666,Lifemox417,67,1682.19
1127,Wellcillin805,84,2784.08
461,Curefer890,33,3057.12
1011,Sanistat391,47,4908.71
1173,Saniprofen728,31,4981.24
98,Zentril800,77,16070.13
880,Swasthcin718,16,557.1
860,Vitafer611,116,9862.2
352,Neozide754,117,21695.94
623,Apexcin129,92,19377.95
543,Wellzide657,160,26216.96
48,Mediprofen806,116,17973.76
1119,Carelax6,112,6785.81
1015,Welldol776,94,16614.72
45,Carestat16,44,734.03
212,Carevir104,145,32170.29
96,Neozide754,43,1801.42
761,Medicin6,199,32854.84
488,Ashavir50,159,2516.71
1173,Healcillin745,9,1037.66
322,Ashamox628,90,16820.9
355,Neomox103,2,373.61
138,Cureprofen611,11,437.08
679,Healstat20,89,14063.48
464,Apexvex981,87,6331.21
69,Medivex659,58,10748.69
1136,Ashafer238,144,10479.71
397,Neovex882,194,29246.87
333,Healdol271,76,13268.75
335,Medivir39,152,12490.29
1101,Neocin966,7,597.14
1103,Heallax258,166,8375.14
552,Vitavirin494,193,11229.45
1188,Sanizide153,15,1416.35
805,Ashazide859,81,16013.42
275,Ashaprofen556,15,472.82
1017,Lifezym242,103,5124.12
633,Ashavirin569,151,11541.09
31,Ashatril184,99,5003.41
550,Zenzide317,165,4384.43
918,Medivex159,88,12850.84
272,Apexlax32,47,3693.08
470,Medidol536,26,2559.05
821,Sanitril974,33,7227.89
562,Healstat20,122,9466.03
1042,Neocillin545,162,29140.22
211,Sanidol745,37,6185.17
872,Curecillin274,31,3335.65
55,Ashamox457,2,224.57
1092,Neovirin490,69,4541.39
126,Arozym983,49,1898.45
725,Medistat835,177,9509.85
21,Neovir499,82,2201.22
286,Apexcin129,26,2919.87
487,Ashafer290,171,30648.41
905,Wellfer65,125,23918.74
287,Healzym604,67,7872.86
767,Medicin6,178,31090.94
315,Wellfer65,24,2454.23
521,Vitafer673,161,25923.97
1106,Curelax68,29,3972.92
16,Arozym983,78,12764.89
85,Apexcillin761,111,11669.86
1177,Medivirin312,51,11442.01
349,Sanicillin206,151,19667.57
726,Ashavex212,25,2116.62
118,Mediprofen101,43,3579.12
594,Zentril800,111,8048.49
684,Bioprofen572,163,19552.46
1080,Ashavex771,136,7093.29
352,Curezym614,199,14553.32
979,Meditril676,35,2892.9
1041,Sanimox547,69,5537.88
1198,Sanifer841,200,8323.71
444,Sanistat945,200,26116.9
765,Arozym983,21,3403.75
1138,Healcillin124,41,2036.94
18,Carevirin378,194,5594.26
831,Sanicillin705,44,8098.93
916,Ashatril139,45,4949.14
516,Ashamox912,47,5785.53
348,Ashazym635,42,2337.85
589,Ashaprofen729,146,18724.19
28,Swasthstat691,156,22937.12
349,Zenzide317,178,15773.99
817,Vitalax306,1,68.77
702,Neovex649,14,2723.91
398,Biovex980,48,1252.96
81,Neodol785,5,793.01
103,Apexvex937,189,31306.52
504,Ashaprofen408,95,15629.67
364,Medivex954,35,1629.85
192,Zencin870,23,4233.88
12,Curelax332,178,3999.18
1084,Lifeprofen876,37,3966.8
657,Medivex258,103,6093.23
857,Neofer657,15,1547.1
266,Carezym649,101,7131.5
725,Wellvex571,3,38.3
949,Arostat294,45,2217.52
911,Curecillin274,109,17055.77
228,Medivex8,53,12158.55
841,Healtril755,30,438.0
531,Sanitril450,73,12624.26
614,Arovir972,36,7557.88
797,Healzide566,90,6435.65
239,Neofer496,192,8671.08
963,Apexzym196,169,32154.95
977,Neocillin820,108,21871.77
865,Apexcin715,178,8610.99
599,Neocin763,47,5517.02
569,Apexprofen369,110,18761.48
697,Apexcin306,26,2877.64
178,Sanitril633,127,17349.68
354,Sanicillin705,77,10010.32
346,Vitastat632,74,8908.18
547,Medidol56,198,13608.21
345,Ashamox628,57,3578.92
687,Curelax111,51,5453.67
524,Meditril764,115,16322.07
339,Curecillin536,92,18335.47
758,Sanizide444,191,11629.44
281,Arocin562,108,11459.44
958,Swasthvir415,45,2206.3
546,Healprofen96,17,2720.21
7,Curetril724,153,11953.96
691,Careprofen462,161,29979.2
549,Carecillin430,45,1376.29
481,Healcin565,83,14198.38
67,Neostat539,149,24617.33
160,Vitacillin351,68,8565.75
1001,Ashastat75,166,24317.78
602,Medivirin288,57,6532.77
1071,Apexvirin676,68,4400.91
812,Curecin762,187,16152.6
925,Carelax872,167,32401.28
852,Zenvex842,66,13737.82
270,Wellfer109,174,34615.6
828,Neocillin395,142,30858.91
138,Arozym597,95,14962.82
179,Ashamox426,133,11343.84
1170,Vitacillin581,9,1601.0
974,Carevir104,179,8609.59
23,Neotril745,199,21546.32
931,Wellstat189,167,30309.66
42,Healcin565,75,14794.17
878,Apexlax32,9,607.66
508,Zenvirin86,114,7113.41
1043,Healvir166,63,3218.68
902,Arovex870,171,9808.96
965,Neocillin545,180,33816.67
1123,Apexvex303,35,1496.7
841,Ashamox606,122,24413.57
167,Swasthfer298,158,2175.27
1041,Carevir717,166,17630.45
1029,Ashafer324,195,15280.86
96,Vitazym494,100,9561.73
850,Ashavex496,53,4116.12
1055,Zenstat432,178,26178.2
987,Vitavir7,103,1730.95
661,Vitastat925,6,1115.02
1170,Vitavir7,36,1226.06
933,Zenvir890,16,1107.86
866,Vitavir585,196,25884.41
823,Neomox429,175,23449.59
801,Carezym368,53,2214.41
143,Lifelax407,103,17133.07
31,Neovex829,122,6471.68
1191,Lifezym819,46,7538.62
165,Sanicillin530,173,39433.46
328,Healdol471,126,3910.31
662,Zenvirin433,197,10966.0
950,Neovex829,24,2731.94
13,Curecin691,137,14223.78
538,Healtril755,44,3780.15
62,Zenzide317,53,8360.56
481,Apexstat23,23,3086.42
670,Healvirin673,78,11970.33
40,Neodol927,29,2089.9
858,Wellstat916,116,1775.03
368,Medidol872,17,2478.13
900,Lifevex42,49,497.12
1087,Aromox645,42,7919.99
1150,Sanifer841,132,19610.46
503,Healvirin103,14,2264.03
155,Neotril117,120,16544.02
966,Apexvex958,129,20169.9
772,Apexvex958,165,9808.75
234,Ashafer290,88,16556.46
107,Apexcin50,27,2561.73
1190,Biodol129,186,29399.51
1047,Carelax6,24,1668.59
920,Healvirin988,199,3903.86
320,Medivex259,106,12563.7
99,Carevir375,53,917.86
65,Healvirin261,133,20318.86
135,Neozide691,117,4453.15
340,Sanivir204,154,31117.53
607,Ashaprofen408,77,13067.17
62,Ashazide244,170,30264.36
1058,Biozym818,130,20935.82
1158,Sanistat437,48,6585.01
565,Vitafer611,23,593.52
867,Swasthvirin56,152,23782.65
789,Ashaprofen172,29,1286.38
803,Arovex226,34,400.82
274,Biolax321,5,260.31
117,Mediprofen799,163,23897.09
863,Healvirin261,50,8023.59
575,Vitatril45,69,4053.08
782,Arotril826,162,23661.48
685,Healzym348,134,21697.95
13,Zenvex524,21,1034.2
605,Neotril745,170,29936.53
333,Carelax872,169,28787.39
39,Ashafer961,150,4788.63
457,Lifevirin369,118,8436.58
1130,Cureprofen228,69,8336.71
121,Zentril800,64,8821.31
920,Neocin966,1,39.48
497,Apexlax435,97,7883.36
632,Zenvex701,11,817.37
871,Sanitril633,66,6415.85
1092,Wellvirin889,113,20503.95
571,Curelax68,174,2216.15
820,Healvirin988,180,12912.9
1045,Neomox103,140,5336.91
1168,Biovir459,116,22570.14
757,Medidol872,71,13645.88
312,Vitafer340,51,9517.49
79,Sanidol745,98,8819.88
1084,Curevir151,105,6187.24
764,Saniprofen292,149,11767.82
357,Wellmox688,35,6315.18
381,Swasthvirin234,155,16235.89
842,Lifetril52,145,16736.57
854,Biovir544,102,2516.06
1166,Wellcin885,150,12565.07
707,Curezym614,97,13158.09
317,Ashastat332,151,30003.13
1123,Healvirin261,64,3667.26
978,Apexcillin761,103,12377.35
1015,Zentril751,116,14794.95
889,Ashavex212,4,261.88
1076,Healvirin673,45,1027.6
516,Zenstat163,156,23830.5
410,Neocillin458,155,16358.89
174,Zencillin705,40,8096.39
61,Arovex226,2,356.05
102,Arotril170,168,36532.15
817,Zenstat494,38,7201.47
138,Curemox588,79,13087.75
70,Ashazym434,73,11622.5
446,Ashamox426,77,2402.51
1178,Ashazide95,127,10562.69
1114,Lifetril52,121,4583.14
1107,Sanistat391,112,17056.16
786,Neofer958,77,3529.32
278,Arozym983,76,13864.11
310,Carezym249,15,1579.24
476,Zentril800,8,989.68
874,Sanicillin468,110,15756.9
535,Neomox429,144,26750.92
1165,Sanivir864,199,26940.19
70,Zenvir276,167,33374.24
1094,Ashacin705,34,5572.36
747,Sanifer54,63,7338.67
837,Mediprofen806,105,3231.81
1172,Zenvirin86,86,15931.76
595,Curemox951,2,156.74
630,Curedol685,126,8268.75
652,Arocin635,58,12294.35
988,Biovir459,170,25046.75
199,Vitamox973,4,83.13
403,Bioprofen572,165,7306.26
717,Curedol414,16,783.54
1179,Aromox297,196,31718.97
301,Mediprofen799,178,14190.88
1196,Apexprofen138,153,24265.09
1057,Biodol129,124,6015.53
389,Zenvirin433,77,13117.96
636,Neocillin458,71,11960.98
1,Vitazym489,200,12656.66
910,Neozide754,192,37810.72
264,Swasthlax920,199,12576.29
11,Arolax663,178,30809.24
157,Arovirin33,200,28349.36
966,Sanifer841,162,3139.16
1142,Arocin635,200,36196.93
490,Medicillin551,169,7467.39
711,Arocin635,21,1298.52
524,Swasthvirin234,10,1152.09
726,Biomox58,131,1351.47
162,Lifefer599,187,26040.31
926,Arotril943,67,4701.16
804,Swasthlax920,172,14775.71
240,Healfer23,102,2020.5
969,Ashaprofen729,1,17.72
504,Healmox192,4,582.26
639,Carevir496,31,4169.73
510,Zenvex833,155,31998.91
307,Vitazym137,46,1244.26
429,Ashamox606,151,14119.23
82,Ashatril184,62,7836.79
1115,Vitafer533,142,14444.71
44,Biofer988,169,16965.7
311,Lifestat970,101,7775.43
693,Curezym840,24,4735.3
896,Ashazide614,182,26193.37
485,Ashastat445,88,12151.8
114,Lifestat423,49,6369.72
540,Curelax332,6,666.63
110,Medimox986,196,31488.77
88,Curezide690,130,20635.6
990,Healcillin680,11,1237.87
241,Curefer387,154,20412.71
578,Bioprofen499,57,1366.97
298,Vitaprofen889,100,7610.15
1101,Apexcin306,71,8735.53
703,Mediprofen216,42,6618.12
245,Neocillin458,29,3637.7
605,Sanistat774,117,20849.73
326,Apexlax435,38,494.15
964,Zendol82,174,2056.99
559,Ashacin705,94,13489.77
117,Lifezide398,137,21015.78
282,Medivex682,164,27294.94
131,Neofer657,75,5820.97
1173,Ashamox457,87,13866.67
863,Ashavex212,125,24397.92
271,Curevex110,105,4627.85
1181,Healzym604,97,18139.74
28,Swasthlax170,36,5056.29
1095,Wellzym92,78,1036.18
1138,Carezym564,115,1499.92
1059,Zenvirin547,103,2330.42
107,Zenlax198,101,5653.2
489,Zenmox709,112,18977.98
265,Ashamox987,188,22768.14
879,Lifetril809,69,12685.53
248,Curecillin536,3,559.47
243,Zenzym888,43,1020.78
60,Sanimox719,37,2661.84
538,Vitazym494,87,3343.77
943,Zencillin529,194,16244.58
751,Bioprofen599,60,11125.71
383,Sanizide849,101,1966.85
1093,Medicillin326,111,2337.32
950,Arotril94,90,19640.49
605,Bioprofen353,170,13823.99
281,Saniprofen292,12,952.57
577,Carestat16,178,11415.73
1053,Ashamox606,24,730.3
1150,Swasthvirin568,31,4897.99
713,Sanifer841,162,11951.11
580,Welllax136,196,17022.66
322,Sanicillin705,43,5869.82
306,Vitaprofen856,32,3480.44
645,Apexfer761,180,14216.79
837,Zencin10,27,5103.5
635,Healdol242,139,12993.77
607,Biovex473,115,18946.1
864,Neotril745,104,1301.26
129,Swasthlax665,94,9027.82
767,Wellvex823,51,6541.77
472,Sanifer841,174,30506.02
867,Carevex431,128,20845.24
111,Zenvir446,89,10495.62
765,Wellzide371,34,1483.93
429,Zenzym858,63,7641.57
1162,Neodol785,68,1429.26
542,Biofer458,188,27481.27
656,Aromox297,178,39417.14
1196,Medidol872,14,1027.05
1173,Vitastat363,189,5203.36
1075,Apexstat23,164,19953.97
616,Biomox58,184,15416.97
677,Apexcillin761,100,18996.44
399,Apexlax32,83,12667.21
1146,Arotril826,118,11933.41
767,Apexcin129,176,19727.82
498,Vitafer533,191,31277.95
182,Swasthvex419,139,9713.8
206,Apexvex937,145,5957.44
738,Swasthvirin234,111,11021.73
295,Ashazym635,177,28325.96
436,Wellcin885,175,6611.49
830,Biolax63,75,4245.57
1149,Swasthvir415,35,2813.69
809,Apexfer843,118,11128.36
383,Neovex882,67,2891.34
485,Apexstat532,160,28401.7
1096,Neolax812,87,10641.66
489,Mediprofen276,176,8428.41
515,Medivex8,177,32292.51
387,Swasthvir159,59,8689.64
572,Sanivir864,76,3276.64
1014,Lifezide398,169,4262.9
306,Medidol693,156,2015.76
679,Ashazide859,83,14402.05
551,Vitazym489,177,15518.26
118,Medivex954,114,8724.01
143,Arotril94,52,5764.23
61,Carelax104,1,148.79
583,Arovex226,63,3014.27
886,Mediprofen70,161,22474.84
263,Sanivex389,127,12599.3
418,Arotril924,20,1982.78
70,Wellfer109,102,8715.65
980,Medizym361,8,1535.67
425,Biovex473,143,10930.45
71,Lifetril809,86,10362.9
1032,Vitatril675,78,2746.58
77,Ashavex771,164,18217.05
110,Ashavex484,34,6023.63
890,Sanidol745,122,19529.46
343,Arotril124,110,9956.26
1166,Neodol741,1,174.87
328,Vitafer533,4,662.49
830,Swasthlax665,49,8771.16
731,Swasthdol436,163,31840.44
827,Swasthvirin568,68,14431.59
580,Carecillin430,147,13900.9
995,Vitavir585,166,18765.4
446,Ashazym635,151,23099.59
993,Ashadol298,192,24300.58
569,Medimox688,154,24084.25
1037,Curefer890,110,2040.49
646,Medivex682,81,1012.82
426,Ashavirin569,37,6975.81
894,Medistat951,76,3650.99
456,Healcillin680,152,9077.66
268,Neolax812,26,1102.02
1093,Sanicin900,167,4684.52
214,Zenstat163,85,11539.0
696,Arovex70,59,3072.34
150,Healstat572,47,6792.3
335,Swasthlax920,36,7536.06
1088,Curedol685,181,39340.8
615,Curemox951,45,8862.24
331,Neoprofen369,88,7818.0
1033,Medizide629,179,21366.7
1027,Carecillin874,135,5918.61
420,Apexvirin454,116,13563.53
990,Vitazym788,15,1159.77
595,Neozym303,18,1378.42
158,Zencin870,188,10076.96
1179,Arotril94,165,13143.07
1178,Welldol776,154,20011.81
556,Biomox294,101,1633.88
1056,Arocin635,110,16797.24
1162,Medivirin312,199,30762.2
1110,Ashafer238,62,13951.17
911,Neovex882,40,2202.64
104,Medistat835,140,3467.39
855,Wellvex823,22,1715.86
203,Apexzym196,108,9011.95
921,Vitalax491,176,22165.12
677,Healvir559,128,18457.6
817,Heallax258,83,6764.51
1011,Curetril365,91,3137.38
522,Meditril764,121,10024.94
108,Medivex259,99,10856.01
850,Wellzide173,136,23177.87
118,Curetril365,92,2198.19
523,Neodol927,84,2419.37
526,Vitatril675,78,5240.13
968,Arotril924,76,948.11
414,Medistat835,52,6747.66
873,Zenvir553,5,520.83
652,Mediprofen101,121,23666.24
927,Medimox662,6,1178.39
94,Mediprofen671,160,12599.07
316,Ashafer290,55,6045.68
356,Medidol872,12,1937.56
100,Curetril724,139,18598.13
63,Wellmox798,156,24177.8
142,Zenvir446,55,3609.43
1196,Zenvirin82,198,16814.36
975,Lifefer681,153,18019.27
1180,Medidol536,125,4373.59
314,Neomox211,143,8407.56
798,Carevir104,157,8707.89
651,Medicin856,11,1086.52
774,Lifezym242,193,27000.32
1044,Neomox429,4,499.04
457,Zencin10,147,7685.75
690,Swasthdol290,150,28332.54
93,Carevex431,36,5003.91
346,Biofer458,184,22967.08
91,Zenvir446,60,11723.15
1087,Meditril197,154,28322.55
1067,Ashazide805,72,10535.29
960,Carecillin961,49,7900.83
466,Medimox662,25,3020.4
942,Apexcin306,121,8019.71
743,Vitatril45,157,14768.1
633,Apexfer843,18,1989.57
548,Neovex307,176,18232.09
8,Carecillin961,129,15734.02
656,Curefer387,165,18291.81
1054,Apexvex958,71,2196.05
502,Swasthprofen711,166,24555.01
880,Welltril1,8,1209.79
1124,Lifemox860,97,15974.24
340,Medidol536,118,11064.21
1058,Ashatril139,54,1854.37
395,Swasthvirin29,180,1924.4
438,Vitaprofen257,169,38436.35
178,Aromox645,96,3022.57
185,Ashazym370,120,12786.15
301,Biovir827,98,18700.03
1154,Carezide624,80,7556.36
48,Bioprofen499,108,19529.4
943,Arozym551,186,7632.91
244,Carezym649,116,17670.82
56,Neomox257,39,6720.43
1174,Apexdol811,15,288.63
878,Swasthdol436,81,15673.9
1111,Apexvex937,161,19359.68
1131,Mediprofen216,72,14104.53
1190,Healzide566,83,10980.95
912,Mediprofen216,108,11200.35
1075,Ashazym434,20,4604.86
1116,Swasthvir415,139,16303.77
927,Medidol56,192,10105.66
723,Curelax68,150,3508.29
119,Medistat835,143,17403.89
800,Healfer23,43,3981.68
1036,Swasthvir415,68,8049.44
421,Wellstat850,135,1832.94
35,Sanicin900,176,16422.36
488,Neodol927,152,12168.42
235,Zenvex842,162,27910.16
684,Vitastat363,189,5885.03
1120,Arozide106,26,1095.97
1106,Careprofen462,134,20458.7
202,Arodol427,131,23351.91
55,Lifestat423,167,25193.49
823,Ashamox127,100,16850.74
76,Sanilax10,31,631.81
450,Swasthdol791,124,21107.38
295,Vitaprofen889,100,13446.83
459,Zenzym858,71,13612.59
895,Ashavirin771,170,13476.78
95,Biolax321,63,8379.05
1006,Medicin856,84,8875.12
1063,Zentril751,187,39091.67
392,Curevir151,87,6954.35
998,Curezym614,114,5819.6
350,Apexmox30,169,29493.54
662,Neodol785,85,5792.03
652,Sanistat945,113,14235.3
261,Ashamox606,165,4784.39
456,Aroprofen945,133,9460.04
540,Caredol261,12,990.87
1101,Vitacillin581,54,1489.5
131,Zenvir446,79,16730.8
210,Wellvirin56,193,7277.71
661,Biomox58,13,657.84
910,Swasthlax312,30,2417.1
1094,Biovir132,155,3415.68
897,Neolax158,116,15684.94
292,Curevex563,60,7809.64
547,Lifefer681,92,8268.61
844,Neolax331,122,14363.07
475,Zencillin705,198,20711.38
611,Arotril924,6,130.99
276,Ashavex212,157,10712.88
1022,Wellcillin322,130,20483.16
728,Lifefer599,150,28708.79
329,Vitazym788,154,31006.41
900,Vitafer673,60,1823.18
1146,Neolax812,199,33489.89
280,Arovir972,145,24298.91
755,Arodol136,181,26851.68
465,Zenvir276,59,2366.36
764,Vitacillin351,18,2242.43
521,Swasthstat691,138,8102.77
797,Meditril562,7,1559.25
615,Medivex292,75,13933.7
522,Wellvir735,100,4081.23
1173,Wellvir883,92,11435.56
998,Curezym695,69,12241.89
236,Carecillin961,109,2169.35
27,Wellvir824,42,6999.26
193,Ashavirin397,104,11238.56
588,Vitazym137,26,1564.69
561,Lifevirin270,171,19186.27
120,Carelax502,181,25340.26
417,Vitazym137,178,18882.59
53,Biomox294,189,40581.41
257,Apexmox656,138,13192.95
495,Vitazym494,52,7390.59
311,Sanistat981,109,22905.21
61,Neofer794,148,23549.41
384,Medimox812,30,3328.55
773,Healvir641,116,12193.91
774,Lifezym819,107,11245.59
4,Carelax6,36,8072.54
493,Lifevir353,72,3672.32
66,Sanitril186,35,6478.65
274,Curezym407,175,24141.72
1115,Swasthcin899,11,312.61
897,Healvir890,109,14658.97
1000,Neovex649,92,10594.45
972,Mediprofen799,116,14672.3
624,Healcillin745,71,10946.88
602,Apexzide23,7,857.72
718,Sanitril974,17,1905.42
739,Ashazide95,112,18729.7
772,Swasthvirin29,14,439.26
1003,Curemox951,193,6403.47
1163,Curemox588,150,23962.24
782,Ashastat866,157,20612.75
324,Apexmox621,164,8107.5
770,Ashazide95,68,11053.37
93,Healzym92,7,414.06
1122,Ashazym370,83,828.85
686,Lifestat423,88,2168.98
427,Carezym564,70,13032.8
524,Arozym983,141,11408.27
1093,Medifer168,138,6640.47
961,Medizym361,194,10506.02
518,Swasthvirin56,93,6499.93
172,Swasthfer298,96,13318.73
406,Lifeprofen876,39,2840.2
938,Curezym695,135,15736.17
649,Biovex34,55,1411.06
17,Vitaprofen257,75,945.83
500,Medivex659,113,12129.94
195,Curefer853,132,6871.77
766,Biomox639,129,2375.77
1098,Medivirin588,123,22016.44
423,Neofer82,150,3620.33
133,Healvirin103,65,3630.57
845,Welltril920,44,6767.43
31,Wellcillin322,125,18662.13
935,Wellvirin488,25,512.55
1075,Zenvex524,82,6959.38
931,Swasthdol791,14,1300.04
5,Arozym292,37,7386.32
406,Arotril124,63,13058.22
763,Neomox103,68,3363.51
26,Vitalax491,104,1621.16
112,Sanistat945,48,9497.86
687,Lifemox860,166,23478.9
39,Healzym92,173,14320.19
345,Zendol82,74,10362.13
315,Apexvex958,7,633.72
212,Ashazide859,81,1962.2
1160,Wellvirin56,37,602.52
823,Healcin685,109,18831.53
1064,Carezide624,37,1473.65
570,Wellfer420,10,159.2
268,Arozym551,48,5981.64
774,Meditril562,36,4495.1
95,Swasthdol791,20,608.87
1095,Saniprofen728,79,4214.06
395,Vitastat769,59,7854.65
1059,Medizym504,97,17370.14
440,Neomox103,41,2487.78
688,Swasthcin718,106,14740.26
444,Zenstat432,78,3601.98
611,Zentril751,157,16814.17
355,Healvirin988,68,8459.28
396,Vitavirin494,69,2721.02
1195,Apexzym196,92,5902.98
970,Carevir940,161,33576.04
567,Biofer988,170,22043.35
739,Arovex270,46,6773.79
730,Ashavex212,104,16267.39
364,Apexmox913,99,19872.52
681,Healprofen752,145,24297.12
799,Healprofen82,41,3204.29
1047,Swasthcillin239,16,2094.57
615,Apexmox656,27,1858.46
757,Meditril197,57,3774.69
760,Curestat83,41,2744.02
555,Swasthfer605,196,18552.3
478,Carezide136,87,4634.49
836,Aromox189,33,5945.67
1181,Swasthvir374,142,28541.69
316,Aroprofen11,75,4266.24
796,Healzym348,127,22270.13
212,Curevir803,87,8256.66
938,Lifevirin369,166,24273.63
403,Vitatril903,191,29014.77
664,Biomox375,70,3871.17
842,Neovex123,141,11484.73
505,Healvir559,172,21093.01
208,Wellmox688,101,14192.88
1159,Carelax908,121,14349.62
1119,Curezym441,169,3871.22
460,Carecillin961,173,30373.19
807,Arofer835,132,19692.71
182,Arozide106,8,474.38
427,Vitazym489,122,3901.89
341,Zencillin705,199,30079.11
196,Healvirin421,71,8159.93
988,Lifemox165,142,23372.8
287,Apexvex958,99,15822.1
242,Carevir375,34,7956.95
816,Healfer248,51,6181.46
906,Neofer794,102,5009.99
296,Neolax158,192,26448.95
337,Healvir890,100,16818.78
831,Swasthvirin568,53,9349.56
223,Apexmox896,118,5058.32
616,Sanitril633,3,175.0
538,Swasthvirin568,130,20519.75
225,Ashazym635,47,6890.39
785,Medivex292,184,12511.53
840,Swasthvir415,116,20849.44
1128,Sanifer54,58,2886.36
228,Medivex258,9,273.89
348,Wellcin885,90,15350.6
233,Biovir459,103,15797.17
558,Ashaprofen556,188,25705.33
167,Ashamox127,50,2602.36
557,Medivirin149,56,6188.57
988,Curetril365,169,32504.5
561,Apexlax758,137,21709.28
1154,Ashavirin777,140,22142.66
128,Neofer353,19,3471.85
444,Healstat994,10,234.5
1115,Lifefer681,24,643.94
580,Apexcillin761,149,21560.8
171,Curestat227,198,3368.11
331,Apexcin306,10,412.45
855,Wellfer602,107,20315.01
1115,Ashafer290,9,1261.87
82,Wellzym636,64,3924.77
411,Sanifer340,67,7926.79
675,Sanifer340,78,10478.34
123,Sanimox351,54,3519.46
126,Caredol360,179,21573.76
197,Zenvir553,125,24908.36
205,Ashavex212,53,9945.84
164,Sanimox135,83,12312.68
177,Medistat951,127,4732.8
201,Swasthcin793,150,24655.8
34,Biovex77,35,2460.75
9,Curezym840,42,8624.91
181,Vitatril903,75,1937.05
1093,Ashazym635,118,20053.07
280,Medidol693,125,21614.58
437,Curezym407,112,11855.54
1006,Vitacillin351,98,6649.75
147,Lifetril52,62,8499.64
77,Neocin966,164,18650.29
228,Healcillin124,169,31233.38
1183,Curevir803,74,3409.05
244,Neodol785,90,5262.81
487,Healdol471,22,3925.01
106,Sanistat981,106,13472.22
380,Wellvirin889,100,2407.75
706,Ashamox426,87,3623.08
1018,Mediprofen799,190,12139.52
285,Lifezym819,163,13473.01
134,Lifevir89,182,19081.31
566,Swasthfer298,134,17271.2
873,Sanicin900,100,13134.99
453,Sanivirin991,15,221.1
698,Swasthlax920,111,12562.2
824,Swasthmox87,54,4864.1
607,Carevir375,38,6237.48
177,Ashatril324,117,4737.91
741,Mediprofen671,104,8106.18
17,Ashamox628,122,1590.95
603,Arozide106,168,29007.0
456,Vitafer960,2,400.3
863,Wellstat916,47,3179.01
1049,Saniprofen292,114,16746.74
11,Vitastat363,1,231.66
844,Sanicin833,105,10877.33
557,Careprofen462,195,5329.63
289,Healdol292,2,189.4
1028,Swasthtril822,185,5793.77
331,Apexvirin676,36,2055.54
371,Medivex75,45,5127.2
1098,Saniprofen292,72,8309.35
1078,Apexzym196,50,4219.23
609,Curecillin274,9,85.54
1136,Biomox58,69,7552.5
468,Zentril800,96,15997.65
237,Healcin727,64,4417.19
644,Medizym361,50,3999.94
908,Vitamox973,38,1715.22
269,Medivirin312,2,330.73
241,Welllax405,164,25791.96
1003,Carecillin961,143,30306.95
952,Healzym348,135,7049.14
1107,Vitalax767,5,779.14
615,Ashamox912,27,4059.98
675,Apexmox896,63,4592.11
259,Vitalax491,196,24577.98
538,Vitatril675,74,7510.44
931,Medivirin288,74,12021.51
1128,Biomox375,10,473.09
1138,Curevex23,157,8359.09
706,Sanitril633,128,26850.41
52,Medizide455,173,35805.55
1199,Lifevir353,198,5966.22
455,Lifecillin235,170,25472.75
911,Lifecillin235,65,14229.41
825,Curefer387,153,18186.97
680,Vitalax306,142,10172.84
1010,Mediprofen806,96,11668.33
43,Mediprofen101,140,20653.11
2,Carevir717,108,13837.98
101,Swasthvir71,177,13776.09
1065,Wellvirin488,156,26029.02
773,Medivex954,18,2713.56
861,Zenvir890,118,6808.81
560,Apexcin715,96,8271.06
818,Healvir166,82,3136.43
457,Ashacin515,108,13537.42
1131,Medifer168,15,530.36
42,Biomox294,132,8715.98
817,Apexprofen837,158,21847.1
815,Medicin6,76,4825.91
1022,Ashalax510,47,3902.06
19,Zenvex833,137,8320.32
289,Curetril365,65,2773.49
10,Sanicin62,197,2923.9
259,Arostat294,79,2448.55
506,Welltril714,102,12633.17
693,Carezide136,81,9076.42
1198,Lifetril809,8,763.69
1154,Neolax158,97,1224.62
